Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Adipocytokine signaling pathway	1/67	0.875350355413723	0.9939641773617924	0	0	0.4799552906110283	0.06389695974907662	RXRG
G1 to S cell cycle control	1/67	0.875350355413723	0.9939641773617924	0	0	0.4799552906110283	0.06389695974907662	CREB3L1
Epithelial cell signaling in Helicobacter pylori infection	1/68	0.8791711469121476	0.9939641773617924	0	0	0.47276731098605335	0.06088093850896288	MAPK13
Signaling by NOTCH	2/119	0.8823759212972263	0.9939641773617924	0	0	0.5409456443939202	0.06769236874068636	HEYL;NEURL1
PPAR signaling pathway	1/69	0.8828750063016753	0.9939641773617924	0	0	0.4657907425265188	0.058024318610249884	RXRG
AP-1 transcription factor network	1/70	0.8864655065228443	0.9939641773617924	0	0	0.45901639344262296	0.055317471980070365	AGT
Antiviral mechanism by interferon-stimulated genes	1/70	0.8864655065228443	0.9939641773617924	0	0	0.45901639344262296	0.055317471980070365	MX2
Renal cell carcinoma	1/70	0.8864655065228443	0.9939641773617924	0	0	0.45901639344262296	0.055317471980070365	ARNT2
CDC42 signaling events	1/70	0.8864655065228443	0.9939641773617924	0	0	0.45901639344262296	0.055317471980070365	RASGRF1
Signaling events mediated by VEGFR1 and VEGFR2	1/70	0.8864655065228443	0.9939641773617924	0	0	0.45901639344262296	0.055317471980070365	FLT1
Complement and coagulation cascades	1/70	0.8864655065228443	0.9939641773617924	0	0	0.45901639344262296	0.055317471980070365	PLAT
Antigen-activated B-cell receptor generation of second messengers	4/211	0.8894080493181353	0.9939641773617924	0	0	0.6106534870950028	0.07156807003968313	PRKCG;CAMK2B;CAMK2A;MAPK13
RIG-I-like receptor signaling pathway	1/71	0.8899461114197597	0.9939641773617924	0	0	0.45243559718969556	0.052751442087789514	MAPK13
Bacterial invasion of epithelial cells	1/71	0.8899461114197597	0.9939641773617924	0	0	0.45243559718969556	0.052751442087789514	CTNNA3
Interleukin-6 signaling pathway	1/71	0.8899461114197597	0.9939641773617924	0	0	0.45243559718969556	0.052751442087789514	AGT
Costimulation by the CD28 family	1/72	0.8933201792215114	0.9939641773617924	0	0	0.44604017547910413	0.05031788988118056	HLA-DPB1
Myc repressed pathway	1/73	0.896590965859422	0.9939641773617924	0	0	0.4398224043715847	0.048009044712828054	ITGB4
Interleukin-1 signaling pathway	2/125	0.8985552635611713	0.9939641773617924	0	0	0.5143978533381393	0.05502363025086602	HSPB2;MAPK13
Adherens junction cell adhesion	1/74	0.8997616275070724	0.9939641773617924	0	0	0.43377498315742197	0.045817660037932875	CTNNA3
Prolactin activation of MAPK signaling	1/75	0.9028352245242531	0.9939641773617924	0	0	0.4278910057598582	0.04373697235942712	AGAP2
RIG-I/MDA5-mediated induction of interferon-alpha/beta pathways	1/76	0.9058147236547933	0.9939641773617924	0	0	0.4221639344262295	0.041760664574829576	S100B
Apoptosis regulation	1/78	0.9115028449088762	0.9939641773617924	0	0	0.4111560570576964	0.03809795203188335	UNC5A
Metabolism	41/1615	0.9115521574148092	0.9939641773617924	0	0	0.8141231413986045	0.07539306618435017	ACHE;PCSK1;HPSE2;KCNC2;DGKB;GALNT15;ADCY2;CNDP1;CKMT2;UGT8;EXTL1;PHKG1;HAS1;MGAT5B;ALDH3B1;UAP1L1;CA4;FFAR4;CA7;ST8SIA5;CKB;PTGDS;GALNT9;CHST6;ABCC8;BGN;DIO2;GAD2;ADRA2C;AGT;GBGT1;HS3ST2;BCAN;ALDH1A3;BDH1;ALPL;CSPG4;DEGS2;CERS1;GSTM5;PTGES
Fc epsilon receptor I signaling pathway	1/79	0.9142169589720304	0.9939641773617924	0	0	0.4058638083228247	0.03640085456022114	MAPK13
Apoptosis modulation and signaling	1/80	0.9168479638479222	0.9939641773617924	0	0	0.4007055405685827	0.03478669765009644	HRK
Nuclear beta-catenin signaling and target gene transcription regulation	1/80	0.9168479638479222	0.9939641773617924	0	0	0.4007055405685827	0.03478669765009644	KCNIP4
Membrane trafficking	2/133	0.9169154492312173	0.9939641773617924	0	0	0.4827836899434688	0.041876664338666825	GJC2;GJB1
Antigen processing and presentation	1/81	0.9193984004472361	0.9939641773617924	0	0	0.3956762295081967	0.033250942923249656	HLA-DPB1
MAP kinase signaling pathway	1/81	0.9193984004472361	0.9939641773617924	0	0	0.3956762295081967	0.033250942923249656	MAPK13
Platelet homeostasis	1/82	0.921870732032045	0.9939641773617924	0	0	0.39077109896782025	0.03178933406723539	SLC8A2
SMAD2/3 nuclear pathway	1/82	0.921870732032045	0.9939641773617924	0	0	0.39077109896782025	0.03178933406723539	RUNX3
Diabetes pathways	2/137	0.9248794329610912	0.9939641773617924	0	0	0.4683816821747856	0.036576812071643934	PCSK2;PCSK1
Small cell lung cancer	1/84	0.926590559634987	0.9939641773617924	0	0	0.3813154256369741	0.029072820453870683	RXRG
Insulin signaling pathway	5/277	0.92840587884645	0.9939641773617924	0	0	0.5798934672879053	0.04307812405506473	PHKG1;RRAD;EIF4E1B;SGK2;MAPK13
Biological oxidations	2/139	0.9285862484745345	0.9939641773617924	0	0	0.4614960507233349	0.034193171106019014	SULT4A1;GSTM5
Systemic lupus erythematosus	2/139	0.9285862484745345	0.9939641773617924	0	0	0.4614960507233349	0.034193171106019014	GRIN2A;HLA-DPB1
T cell receptor signaling pathway	2/139	0.9285862484745345	0.9939641773617924	0	0	0.4614960507233349	0.034193171106019014	CAMK2B;MAPK13
Asparagine N-linked glycosylation	1/85	0.9288426154063438	0.9939641773617924	0	0	0.37675644028103045	0.027810641125043202	ST8SIA3
Integrin cell surface interactions	1/85	0.9288426154063438	0.9939641773617924	0	0	0.37675644028103045	0.027810641125043202	ITGB4
NOD signaling pathway	1/85	0.9288426154063438	0.9939641773617924	0	0	0.37675644028103045	0.027810641125043202	MAPK13
Glycerophospholipid biosynthesis	1/86	0.9310256899033109	0.9939641773617924	0	0	0.372304725168756	0.026608026074886937	ACHE
Chemokine signaling pathway	3/189	0.9310454487414948	0.9939641773617924	0	0	0.5094174448217318	0.036396442816494234	ADCY2;CXCL14;CCR10
Immune system signaling by interferons, interleukins, prolactin, and growth hormones	5/280	0.9323318121523398	0.9939641773617924	0	0	0.5734773477347734	0.040181554045721025	CAMK2B;IFI27;MX2;CAMK2A;HLA-DPB1
Mitotic G2-G2/M phases	1/87	0.933141892756723	0.9939641773617924	0	0	0.3679565383149066	0.025461859272011705	TUBB4A
Post-translational protein modification	3/196	0.9410820757018624	0.9999956192164285	0	0	0.49076220343605126	0.02980149623614574	GALNT15;ST8SIA3;GALNT9
Fc gamma receptor-mediated phagocytosis	1/94	0.9462470642530116	0.9999956192164285	0	0	0.34013749338974086	0.01879313281886027	PRKCG
Phospholipid metabolism	3/205	0.9520012213108484	0.9999956192164285	0	0	0.4686767196456488	0.023053721025820612	ACHE;DEGS2;CERS1
TNF-alpha signaling pathway	1/101	0.9567867030085409	0.9999956192164285	0	0	0.31621311475409836	0.013968648963922697	KSR2
Amoebiasis	1/105	0.9618547923070607	0.9999956192164285	0	0	0.30398802017654475	0.011822636193524437	PRKCG
Electron transport chain	1/105	0.9618547923070607	0.9999956192164285	0	0	0.30398802017654475	0.011822636193524437	COX7A1
Purine metabolism	2/164	0.9624835736800307	0.9999956192164285	0	0	0.3897707231040564	0.014904161762215505	ADCY2;PDE8B
Lipid metabolism regulation by peroxisome proliferator-activated receptor alpha (PPAR-alpha)	1/112	0.9693377513672348	0.9999956192164285	0	0	0.28471422241914046	0.00886661905781836	AGT
mTOR signaling pathway	1/113	0.9702796876646727	0.9999956192164285	0	0	0.2821574941451991	0.00851294871365235	EIF4E1B
Fatty acid, triacylglycerol, and ketone body metabolism	2/173	0.9703764721000705	0.9999956192164285	0	0	0.3690836286117593	0.011098775512299546	BDH1;AGT
Prolactin regulation of apoptosis	1/118	0.9745732759145171	0.9999956192164285	0	0	0.2700294241277848	0.006954761604647818	ALDH1A3
Immunoregulatory interactions between a lymphoid and a non-lymphoid cell	1/119	0.9753546001581758	0.9999956192164285	0	0	0.26772714642956374	0.006680911840473984	CD34
T cell receptor regulation of apoptosis	11/603	0.9784636753060086	0.9999956192164285	0	0	0.5821143018018018	0.012673568854849838	WNT10B;GABBR2;VIPR2;PRUNE2;RASGRF1;MAL;S100A4;DUSP8;S100B;MT3;PTGES
Factors involved in megakaryocyte development and platelet production	1/125	0.9795640387184192	0.9999956192164285	0	0	0.2546932839767319	0.00525882154086099	KIF5A
PDGFB signaling pathway	1/129	0.9819633821657429	0.9999956192164285	0	0	0.2466828893442623	0.004489939495274077	TAGLN
Parkinson's disease	1/131	0.9830553994993372	0.9999956192164285	0	0	0.2428625472887768	0.0041504730515591615	COX7A1
Oxidative phosphorylation	1/136	0.9855052408230133	0.9999956192164285	0	0	0.23380692167577413	0.003413776161435767	COX7A1
Natural killer cell-mediated cytotoxicity	1/137	0.9859510105537281	0.9999956192164285	0	0	0.23207569913211187	0.0032835487084931967	PRKCG
p53 signaling pathway	1/139	0.9868018996410656	0.9999956192164285	0	0	0.22868852459016392	0.00303834871171645	ZNF385A
EGF/EGFR signaling pathway	1/141	0.9876013231327628	0.9999956192164285	0	0	0.22539812646370022	0.0028121079955675202	CAMK2A
Toll-like receptor signaling pathway regulation	1/142	0.9879827139331773	0.9999956192164285	0	0	0.2237879316358563	0.002705613416090666	MAPK13
Interleukin-5 regulation of apoptosis	1/144	0.9887107073174832	0.9999956192164285	0	0	0.22063510260231572	0.0025049807355065692	PLAT
Innate immune system	4/319	0.9889279686138364	0.9999956192164285	0	0	0.3990272220914725	0.004442682324688282	LGALS3;PRSS3;S100B;MAPK13
Integrated breast cancer pathway	1/152	0.9912080588238487	0.9999956192164285	0	0	0.20885897296710454	0.0018443956466835095	RASGEF1A
Toll receptor cascades	1/159	0.9929360726715075	0.9999956192164285	0	0	0.1995330981531438	0.0014144891318753619	S100B
Interleukin-2 signaling pathway	15/847	0.9935221891103512	0.9999956192164285	0	0	0.5613444598606092	0.0036481119429025745	SPON1;PTPRR;PTPRN2;GAD2;ADRA1D;KCNAB1;LDB3;OLIG2;DUSP8;MT3;SLCO2B1;SPOCK2;MAL;S100A4;IL12RB2
Protein processing in the endoplasmic reticulum	1/166	0.9943247878554693	0.9999956192164285	0	0	0.19099850968703427	0.0010870445920379411	CRYAB
Apoptosis	2/242	0.9954299228598421	0.9999956192164285	0	0	0.2620279146141215	0.0012002324538636913	HRK;UNC5A
Antigen presentation: folding, assembly, and peptide loading of class I MHC proteins	2/255	0.9968151377572236	0.9999956192164285	0	0	0.2483952828780415	7.923672187808418E-4	FBXO27;ASB2
Lipid and lipoprotein metabolism	6/489	0.9976006946602571	0.9999956192164285	0	0	0.3881936245572609	9.325141772620268E-4	ACHE;BDH1;STAR;DEGS2;AGT;CERS1
Disease	9/674	0.9988966145257226	0.9999956192164285	0	0	0.4209427222541403	4.6471851424113197E-4	PRKCG;PCSK2;STX1B;PCSK1;SYT2;SYT1;ADCY2;FGF1;FGF2
Protein metabolism	4/442	0.999434266365343	0.9999956192164285	0	0	0.2851210760307824	1.6134822702422577E-4	GALNT15;ST8SIA3;TUBB4A;GALNT9
Immune system	14/998	0.999798893022374	0.9999956192164285	0	0	0.4386260571148425	8.821963174348255E-5	RAP1GAP2;CAMK2B;FBXO27;MX2;CAMK2A;S100B;MAPK13;LGALS3;IFI27;KIF5A;HLA-DPB1;PRSS3;ASB2;CD34
Adaptive immune system	6/606	0.9998350786829927	0.9999956192164285	0	0	0.3105619834710744	5.1222515284897466E-5	RAP1GAP2;FBXO27;KIF5A;HLA-DPB1;ASB2;CD34
Olfactory transduction	3/432	0.9998513271395645	0.9999956192164285	0	0	0.2180714022819286	3.242370947898362E-5	CAMK2B;OR2L13;CAMK2A
Generic transcription pathway	2/377	0.9998990846251403	0.9999956192164285	0	0	0.16651559934318555	1.6804832074927975E-5	PGR;RXRG
Gene expression	2/968	0.999995269294444	0.9999956192164285	0	0	0.06263194933145672	2.9629401152305143E-7	PGR;RXRG
Cell cycle	1/453	0.9999956192164285	0.9999956192164285	0	0	0.06868199622805744	3.0088161977978613E-7	TUBB4A
