Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Signaling by NOTCH1 PEST Domain Mutants in Cancer Homo sapiens R-HSA-2644602	2/57	0.52331144070469	0.797830771065138	0	0	1.154440961337513	0.7475911498118294	HEYL;NEURL1
Constitutive Signaling by NOTCH1 PEST Domain Mutants Homo sapiens R-HSA-2644606	2/57	0.52331144070469	0.797830771065138	0	0	1.154440961337513	0.7475911498118294	HEYL;NEURL1
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer Homo sapiens R-HSA-2894858	2/57	0.52331144070469	0.797830771065138	0	0	1.154440961337513	0.7475911498118294	HEYL;NEURL1
Phosphorylation of CD3 and TCR zeta chains Homo sapiens R-HSA-202427	1/24	0.525297428028728	0.797830771065138	0	0	1.380327868852459	0.8886421720771384	HLA-DPB1
DARPP-32 events Homo sapiens R-HSA-180024	1/24	0.525297428028728	0.797830771065138	0	0	1.380327868852459	0.8886421720771384	PPP1R1B
TRAF6 mediated NF-kB activation Homo sapiens R-HSA-933542	1/24	0.525297428028728	0.797830771065138	0	0	1.380327868852459	0.8886421720771384	S100B
Basigin interactions Homo sapiens R-HSA-210991	1/25	0.5398169787194865	0.811161151533271	0	0	1.3227459016393444	0.8155060825766195	MAG
Metal ion SLC transporters Homo sapiens R-HSA-425410	1/25	0.5398169787194865	0.811161151533271	0	0	1.3227459016393444	0.8155060825766195	HEPH
Formation of tubulin folding intermediates by CCT/TriC Homo sapiens R-HSA-389960	1/25	0.5398169787194865	0.811161151533271	0	0	1.3227459016393444	0.8155060825766195	TUBB4A
TRP channels Homo sapiens R-HSA-3295583	1/25	0.5398169787194865	0.811161151533271	0	0	1.3227459016393444	0.8155060825766195	TRPM2
Interferon gamma signaling Homo sapiens R-HSA-877300	3/93	0.5438242693427792	0.8150151516675602	0	0	1.0580592105263158	0.6444946743444244	CAMK2B;CAMK2A;HLA-DPB1
N-glycan antennae elongation in the medial/trans-Golgi Homo sapiens R-HSA-975576	1/26	0.5538931284475409	0.821390072369713	0	0	1.2697704918032786	0.7501594804649355	ST8SIA3
PD-1 signaling Homo sapiens R-HSA-389948	1/26	0.5538931284475409	0.821390072369713	0	0	1.2697704918032786	0.7501594804649355	HLA-DPB1
ZBP1(DAI) mediated induction of type I IFNs Homo sapiens R-HSA-1606322	1/26	0.5538931284475409	0.821390072369713	0	0	1.2697704918032786	0.7501594804649355	S100B
TAK1 activates NFkB by phosphorylation and activation of IKKs complex Homo sapiens R-HSA-445989	1/26	0.5538931284475409	0.821390072369713	0	0	1.2697704918032786	0.7501594804649355	S100B
Cell death signalling via NRAGE, NRIF and NADE Homo sapiens R-HSA-204998	2/61	0.5600497670645496	0.8283458596635354	0	0	1.0759511285519467	0.6237607490547367	MCF2;NGEF
L1CAM interactions Homo sapiens R-HSA-373760	3/96	0.5654075347754778	0.8307247641726565	0	0	1.0237691001697793	0.583761850489405	CNTNAP1;CNTN2;SCN2B
Prefoldin mediated transfer of substrate  to CCT/TriC Homo sapiens R-HSA-389957	1/27	0.5675393964082219	0.8307247641726565	0	0	1.2208701134930644	0.6915559070182001	TUBB4A
Interleukin-6 family signaling Homo sapiens R-HSA-6783589	1/27	0.5675393964082219	0.8307247641726565	0	0	1.2208701134930644	0.6915559070182001	IL12RB2
Caspase activation via extrinsic apoptotic signalig pathway Homo sapiens R-HSA-5357769	1/27	0.5675393964082219	0.8307247641726565	0	0	1.2208701134930644	0.6915559070182001	UNC5A
Collagen biosynthesis and modifying enzymes Homo sapiens R-HSA-1650814	2/63	0.5776459975430702	0.8411597644634914	0	0	1.0405663678699293	0.5710566406185015	COL16A1;COL24A1
Signaling by FGFR in disease Homo sapiens R-HSA-1226099	2/63	0.5776459975430702	0.8411597644634914	0	0	1.0405663678699293	0.5710566406185015	FGF1;FGF2
Adrenaline,noradrenaline inhibits insulin secretion Homo sapiens R-HSA-400042	1/28	0.580768890100289	0.8435332208397514	0	0	1.175591985428051	0.6388194837110865	ADRA2C
Interaction between L1 and Ankyrins Homo sapiens R-HSA-445095	1/29	0.5935943182047997	0.8599507430402867	0	0	1.1335480093676815	0.5912123463750649	SCN2B
O-linked glycosylation of mucins Homo sapiens R-HSA-913709	2/66	0.6030635915141249	0.8646611648420655	0	0	0.9916358784893268	0.5015026200882907	GALNT15;GALNT9
Tight junction interactions Homo sapiens R-HSA-420029	1/30	0.6060280022609875	0.8646611648420655	0	0	1.0944036178631995	0.5481091632434203	CLDN10
Glucagon-type ligand receptors Homo sapiens R-HSA-420092	1/30	0.6060280022609875	0.8646611648420655	0	0	1.0944036178631995	0.5481091632434203	ADCYAP1
Molecules associated with elastic fibres Homo sapiens R-HSA-2129379	1/30	0.6060280022609875	0.8646611648420655	0	0	1.0944036178631995	0.5481091632434203	EFEMP1
Metabolism of steroid hormones Homo sapiens R-HSA-196071	1/30	0.6060280022609875	0.8646611648420655	0	0	1.0944036178631995	0.5481091632434203	STAR
Activated NOTCH1 Transmits Signal to the Nucleus Homo sapiens R-HSA-2122948	1/30	0.6060280022609875	0.8646611648420655	0	0	1.0944036178631995	0.5481091632434203	NEURL1
Integrin cell surface interactions Homo sapiens R-HSA-216083	2/67	0.611275217504578	0.8655902202759063	0	0	0.976329417708728	0.4805571338370394	COL16A1;ICAM5
Regulation of RAS by GAPs Homo sapiens R-HSA-5658442	2/67	0.611275217504578	0.8655902202759063	0	0	0.976329417708728	0.4805571338370394	SPRED3;RASAL1
Signaling by PTK6 Homo sapiens R-HSA-8848021	2/67	0.611275217504578	0.8655902202759063	0	0	0.976329417708728	0.4805571338370394	SPRED3;RASAL1
HS-GAG biosynthesis Homo sapiens R-HSA-2022928	1/31	0.6180818888404234	0.8661793700315784	0	0	1.0578688524590163	0.5089770153019787	HS3ST2
Disassembly of the destruction complex and recruitment of AXIN to the membrane Homo sapiens R-HSA-4641262	1/31	0.6180818888404234	0.8661793700315784	0	0	1.0578688524590163	0.5089770153019787	WNT1
NOD1/2 Signaling Pathway Homo sapiens R-HSA-168638	1/31	0.6180818888404234	0.8661793700315784	0	0	1.0578688524590163	0.5089770153019787	MAPK13
Regulation of TNFR1 signaling Homo sapiens R-HSA-5357905	1/31	0.6180818888404234	0.8661793700315784	0	0	1.0578688524590163	0.5089770153019787	CLIP3
Interferon alpha/beta signaling Homo sapiens R-HSA-909733	2/68	0.6193565760933765	0.8661793700315784	0	0	0.961486789072996	0.46062343765962155	IFI27;MX2
Platelet degranulation Homo sapiens R-HSA-114608	3/105	0.6262652662354817	0.867271156502378	0	0	0.9330011609907121	0.43662704925266393	ECM1;PDGFA;SCG3
Loss of Nlp from mitotic centrosomes Homo sapiens R-HSA-380259	2/69	0.627307949553927	0.867271156502378	0	0	0.947087223978629	0.4416435466955277	HAUS7;TUBB4A
Loss of proteins required for interphase microtubule organization?from the centrosome Homo sapiens R-HSA-380284	2/69	0.627307949553927	0.867271156502378	0	0	0.947087223978629	0.4416435466955277	HAUS7;TUBB4A
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding Homo sapiens R-HSA-389958	1/32	0.629767560747561	0.867271156502378	0	0	1.0236911686938128	0.47335938138383116	TUBB4A
Regulation of beta-cell development Homo sapiens R-HSA-186712	1/32	0.629767560747561	0.867271156502378	0	0	1.0236911686938128	0.47335938138383116	NKX2-2
Signaling by NOTCH2 Homo sapiens R-HSA-1980145	1/32	0.629767560747561	0.867271156502378	0	0	1.0236911686938128	0.47335938138383116	NEURL1
Disease Homo sapiens R-HSA-1643685	21/725	0.6308822041105794	0.867271156502378	0	0	0.9446865369799692	0.4351567364297175	SPON1;SYT2;SYT1;ABCC8;SFTPC;BGN;PDGFA;PRELP;FGF1;THBS2;FGF2;ADAMTS4;BCAN;HEYL;STX1B;SV2C;SV2B;SV2A;NEURL1;CSPG4;ADAMTS8
Glucagon signaling in metabolic regulation Homo sapiens R-HSA-163359	1/33	0.641096248044221	0.8770445039830144	0	0	0.9916495901639344	0.440863291243885	ADCY2
Detoxification of Reactive Oxygen Species Homo sapiens R-HSA-3299685	1/33	0.641096248044221	0.8770445039830144	0	0	0.9916495901639344	0.440863291243885	SOD3
Signaling by NOTCH1 Homo sapiens R-HSA-1980143	2/72	0.65038650540064	0.8854659651840039	0	0	0.9063570255688482	0.38990434130360707	HEYL;NEURL1
AURKA Activation by TPX2 Homo sapiens R-HSA-8854518	2/72	0.65038650540064	0.8854659651840039	0	0	0.9063570255688482	0.38990434130360707	HAUS7;TUBB4A
Platelet activation, signaling and aggregation Homo sapiens R-HSA-76002	7/253	0.657365123274439	0.8907813832047209	0	0	0.9018534970117913	0.3783416755537835	PRKCG;ECM1;DAGLA;DGKB;PDGFA;SCG3;ADRA2C
Golgi-to-ER retrograde transport Homo sapiens R-HSA-8856688	3/110	0.6574439589316259	0.8907813832047209	0	0	0.8891724053123463	0.37291512969643065	KIF19;KIF5A;KIF1A
Generation of second messenger molecules Homo sapiens R-HSA-202433	1/35	0.6627258899129834	0.8957897794278364	0	0	0.9332208293153327	0.3839212756519851	HLA-DPB1
Innate Immune System Homo sapiens R-HSA-168249	23/807	0.6646923900462043	0.8963035808498936	0	0	0.9282482125503263	0.37912526838125193	PRKCG;CAMK2B;RASGRF1;CAMK2A;PDGFA;ADCY2;RASAL1;KSR2;GRIN2C;DUSP8;FGF1;S100B;FGF2;GFRA2;GRIN1;MAPK13;SPRED3;LGALS3;GRIN2A;RASGEF1A;NEFL;TEK;PRSS3
Platelet Aggregation (Plug Formation) Homo sapiens R-HSA-76009	1/37	0.6830540009464807	0.9166876734792437	0	0	0.8812841530054645	0.3359290903969937	ADRA2C
Steroid hormones Homo sapiens R-HSA-209943	1/37	0.6830540009464807	0.9166876734792437	0	0	0.8812841530054645	0.3359290903969937	STAR
MAP2K and MAPK activation Homo sapiens R-HSA-5674135	1/38	0.6927546056122212	0.918984826449235	0	0	0.8574213557820115	0.31474175709017366	KSR2
Glutathione conjugation Homo sapiens R-HSA-156590	1/38	0.6927546056122212	0.918984826449235	0	0	0.8574213557820115	0.31474175709017366	GSTM5
PI3K Cascade Homo sapiens R-HSA-109704	2/79	0.6998010959825092	0.918984826449235	0	0	0.8236623803126266	0.29401380908946056	FGF1;FGF2
Transcriptional regulation of white adipocyte differentiation Homo sapiens R-HSA-381340	2/79	0.6998010959825092	0.918984826449235	0	0	0.8236623803126266	0.29401380908946056	WNT10B;WNT1
Centrosome maturation Homo sapiens R-HSA-380287	2/79	0.6998010959825092	0.918984826449235	0	0	0.8236623803126266	0.29401380908946056	HAUS7;TUBB4A
Recruitment of mitotic centrosome proteins and complexes Homo sapiens R-HSA-380270	2/79	0.6998010959825092	0.918984826449235	0	0	0.8236623803126266	0.29401380908946056	HAUS7;TUBB4A
Collagen degradation Homo sapiens R-HSA-1442490	1/39	0.7021587781124461	0.918984826449235	0	0	0.8348144952545298	0.2951868332537102	COL16A1
Class C/3 (Metabotropic glutamate/pheromone receptors) Homo sapiens R-HSA-420499	1/40	0.7112755625323276	0.918984826449235	0	0	0.8133669609079445	0.27711034459379386	GABBR2
Negative regulation of MAPK pathway Homo sapiens R-HSA-5675221	1/40	0.7112755625323276	0.918984826449235	0	0	0.8133669609079445	0.27711034459379386	DUSP8
Hemostasis Homo sapiens R-HSA-109582	15/552	0.7150580350417762	0.918984826449235	0	0	0.8835439241123317	0.2963331853664823	PRKCG;ECM1;DAGLA;DGKB;PDGFA;PLAT;ADRA2C;SLC8A2;P2RX6;MAG;KIF19;KIF5A;SCG3;KIF1A;TEK
Interferon Signaling Homo sapiens R-HSA-913531	5/196	0.7187586208367007	0.918984826449235	0	0	0.8293159158847822	0.27386474008281303	CAMK2B;IFI27;MX2;CAMK2A;HLA-DPB1
Elastic fibre formation Homo sapiens R-HSA-1566948	1/41	0.7201137273061016	0.918984826449235	0	0	0.7929918032786886	0.2603757856473378	EFEMP1
Glycosphingolipid metabolism Homo sapiens R-HSA-1660662	1/41	0.7201137273061016	0.918984826449235	0	0	0.7929918032786886	0.2603757856473378	UGT8
Intraflagellar transport Homo sapiens R-HSA-5620924	1/41	0.7201137273061016	0.918984826449235	0	0	0.7929918032786886	0.2603757856473378	KIF17
Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism Homo sapiens R-HSA-6788656	1/41	0.7201137273061016	0.918984826449235	0	0	0.7929918032786886	0.2603757856473378	CARNS1
TNF signaling Homo sapiens R-HSA-75893	1/41	0.7201137273061016	0.918984826449235	0	0	0.7929918032786886	0.2603757856473378	CLIP3
Rho GTPase cycle Homo sapiens R-HSA-194840	3/122	0.7244712979138622	0.918984826449235	0	0	0.7990103936311367	0.2575315443991277	ARHGAP32;MCF2;NGEF
PI-3K cascade:FGFR1 Homo sapiens R-HSA-5654689	3/122	0.7244712979138622	0.918984826449235	0	0	0.7990103936311367	0.2575315443991277	PDGFA;FGF1;FGF2
PI-3K cascade:FGFR3 Homo sapiens R-HSA-5654710	3/122	0.7244712979138622	0.918984826449235	0	0	0.7990103936311367	0.2575315443991277	PDGFA;FGF1;FGF2
PI3K events in ERBB4 signaling Homo sapiens R-HSA-1250342	3/122	0.7244712979138622	0.918984826449235	0	0	0.7990103936311367	0.2575315443991277	PDGFA;FGF1;FGF2
PIP3 activates AKT signaling Homo sapiens R-HSA-1257604	3/122	0.7244712979138622	0.918984826449235	0	0	0.7990103936311367	0.2575315443991277	PDGFA;FGF1;FGF2
PI-3K cascade:FGFR4 Homo sapiens R-HSA-5654720	3/122	0.7244712979138622	0.918984826449235	0	0	0.7990103936311367	0.2575315443991277	PDGFA;FGF1;FGF2
PI-3K cascade:FGFR2 Homo sapiens R-HSA-5654695	3/122	0.7244712979138622	0.918984826449235	0	0	0.7990103936311367	0.2575315443991277	PDGFA;FGF1;FGF2
EPHB-mediated forward signaling Homo sapiens R-HSA-3928662	1/42	0.7286817738924908	0.918984826449235	0	0	0.7736105557776889	0.244861794646301	GRIN1
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion Homo sapiens R-HSA-381676	1/42	0.7286817738924908	0.918984826449235	0	0	0.7736105557776889	0.244861794646301	KCNC2
Fatty Acyl-CoA Biosynthesis Homo sapiens R-HSA-75105	1/42	0.7286817738924908	0.918984826449235	0	0	0.7736105557776889	0.244861794646301	ACSBG1
Transcriptional regulation of pluripotent stem cells Homo sapiens R-HSA-452723	1/42	0.7286817738924908	0.918984826449235	0	0	0.7736105557776889	0.244861794646301	FGF2
Iron uptake and transport Homo sapiens R-HSA-917937	1/43	0.7369879446822228	0.9264637923357479	0	0	0.755152224824356	0.23046018342030444	HEPH
GAB1 signalosome Homo sapiens R-HSA-180292	3/125	0.7395312749441103	0.9264637923357479	0	0	0.7792412640207075	0.23512725044290758	PDGFA;FGF1;FGF2
PI3K/AKT activation Homo sapiens R-HSA-198203	3/125	0.7395312749441103	0.9264637923357479	0	0	0.7792412640207075	0.23512725044290758	PDGFA;FGF1;FGF2
Platelet homeostasis Homo sapiens R-HSA-418346	2/87	0.7490313274143034	0.9328030811563649	0	0	0.7458321259538299	0.21552644381835342	P2RX6;SLC8A2
Regulation of PLK1 Activity at G2/M Transition Homo sapiens R-HSA-2565942	2/87	0.7490313274143034	0.9328030811563649	0	0	0.7458321259538299	0.21552644381835342	HAUS7;TUBB4A
ABC-family proteins mediated transport Homo sapiens R-HSA-382556	1/45	0.7528463805438981	0.9328030811563649	0	0	0.72075260804769	0.20461739993653558	ABCC8
Diseases of metabolism Homo sapiens R-HSA-5668914	1/45	0.7528463805438981	0.9328030811563649	0	0	0.72075260804769	0.20461739993653558	SFTPC
Signaling by ERBB2 Homo sapiens R-HSA-1227986	1/45	0.7528463805438981	0.9328030811563649	0	0	0.72075260804769	0.20461739993653558	MATK
Defensins Homo sapiens R-HSA-1461973	1/47	0.7677500878851788	0.9435280691140396	0	0	0.6893442622950819	0.18218748800401066	PRSS3
NOTCH1 Intracellular Domain Regulates Transcription Homo sapiens R-HSA-2122947	1/47	0.7677500878851788	0.9435280691140396	0	0	0.6893442622950819	0.18218748800401066	HEYL
Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways Homo sapiens R-HSA-168643	1/47	0.7677500878851788	0.9435280691140396	0	0	0.6893442622950819	0.18218748800401066	MAPK13
PCP/CE pathway Homo sapiens R-HSA-4086400	2/91	0.7709387361653587	0.9435280691140396	0	0	0.7121639822143503	0.18526687396495678	PRKCG;WNT1
EPH-ephrin mediated repulsion of cells Homo sapiens R-HSA-3928665	1/48	0.7748619895025034	0.9435280691140396	0	0	0.674642483432159	0.17208129002101993	EPHA10
TP53 Regulates Transcription of Cell Cycle Genes Homo sapiens R-HSA-6791312	1/48	0.7748619895025034	0.9435280691140396	0	0	0.674642483432159	0.17208129002101993	ZNF385A
Hexose transport Homo sapiens R-HSA-189200	1/48	0.7748619895025034	0.9435280691140396	0	0	0.674642483432159	0.17208129002101993	SLC2A5
Death Receptor Signalling Homo sapiens R-HSA-73887	1/48	0.7748619895025034	0.9435280691140396	0	0	0.674642483432159	0.17208129002101993	CLIP3
Cargo trafficking to the periciliary membrane Homo sapiens R-HSA-5620920	1/51	0.7949194289700612	0.9650639243594892	0	0	0.6340655737704918	0.14552725370181363	SSTR3
Cellular response to heat stress Homo sapiens R-HSA-3371556	2/96	0.7959642278788	0.9650639243594892	0	0	0.6741082346364812	0.15383219617083602	CAMK2B;CAMK2A
Anchoring of the basal body to the plasma membrane Homo sapiens R-HSA-5620912	2/97	0.8006695335485441	0.9686901208884956	0	0	0.6669777893008383	0.14827382100006758	HAUS7;TUBB4A
Metabolism of water-soluble vitamins and cofactors Homo sapiens R-HSA-196849	2/98	0.8052783779242864	0.9721843665111576	0	0	0.659995894909688	0.14293349614108738	SLC52A3;PRSS3
Factors involved in megakaryocyte development and platelet production Homo sapiens R-HSA-983231	3/141	0.8090517438912291	0.9746572181205639	0	0	0.6883223684210527	0.14585028113663193	KIF19;KIF5A;KIF1A
Phase II conjugation Homo sapiens R-HSA-156580	2/100	0.8142126443858521	0.978787540591503	0	0	0.6464595690492946	0.13286923566423575	SULT4A1;GSTM5
Cell surface interactions at the vascular wall Homo sapiens R-HSA-202733	2/101	0.8185410434483393	0.9815424421873999	0	0	0.6398965019654674	0.12812758918570355	MAG;TEK
Beta-catenin independent WNT signaling Homo sapiens R-HSA-3858494	3/144	0.8201846587150878	0.9815424421873999	0	0	0.673572228443449	0.1335193739848276	PRKCG;CAMK2A;WNT1
Glycerophospholipid biosynthesis Homo sapiens R-HSA-1483206	2/102	0.8227789329230312	0.9815424421873999	0	0	0.6334646962233169	0.1235685175779785	ACHE;CPNE6
Chemokine receptors bind chemokines Homo sapiens R-HSA-380108	1/56	0.8244623271513363	0.9815424421873999	0	0	0.576274217585693	0.11123465648033055	CCR10
Assembly of the primary cilium Homo sapiens R-HSA-5617833	4/187	0.8268683638418168	0.9815424421873999	0	0	0.6916034245280471	0.13148056778375414	HAUS7;KIF17;SSTR3;TUBB4A
MHC class II antigen presentation Homo sapiens R-HSA-2132295	2/103	0.8269277920021281	0.9815424421873999	0	0	0.6271602529711099	0.11918421803268352	KIF5A;HLA-DPB1
Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks Homo sapiens R-HSA-5693565	1/58	0.8350532051384396	0.9891091423547556	0	0	0.5559965487489215	0.10022384749054686	EYA4
DNA Double Strand Break Response Homo sapiens R-HSA-5693606	1/59	0.8401069345378871	0.9930134268073352	0	0	0.5463821368004522	0.09519402455673924	EYA4
Ca2+ pathway Homo sapiens R-HSA-4086398	1/61	0.8497553291630717	0.9999955104051335	0	0	0.5281147540983606	0.08598068316979635	CAMK2A
p53-Dependent G1/S DNA damage checkpoint Homo sapiens R-HSA-69580	1/63	0.8588224001845138	0.9999955104051335	0	0	0.5110259122157589	0.07777463319160649	ZNF385A
p53-Dependent G1 DNA Damage Response Homo sapiens R-HSA-69563	1/63	0.8588224001845138	0.9999955104051335	0	0	0.5110259122157589	0.07777463319160649	ZNF385A
G1/S DNA Damage Checkpoints Homo sapiens R-HSA-69615	1/65	0.8673431187381124	0.9999955104051335	0	0	0.49500512295081966	0.07044943920341114	ZNF385A
Triglyceride Biosynthesis Homo sapiens R-HSA-75109	1/66	0.8714089464538682	0.9999955104051335	0	0	0.4873644388398487	0.06708274139721959	ACSBG1
Cytosolic sensors of pathogen-associated DNA Homo sapiens R-HSA-1834949	1/66	0.8714089464538682	0.9999955104051335	0	0	0.4873644388398487	0.06708274139721959	S100B
Role of LAT2/NTAL/LAB on calcium mobilization Homo sapiens R-HSA-2730905	3/162	0.8759583753409562	0.9999955104051335	0	0	0.5967601787487586	0.07903295229101415	PDGFA;FGF1;FGF2
Signaling by NOTCH Homo sapiens R-HSA-157118	2/122	0.8907431670157847	0.9999955104051335	0	0	0.5273399014778325	0.061012776026799005	HEYL;NEURL1
Costimulation by the CD28 family Homo sapiens R-HSA-388841	1/72	0.8933201792215114	0.9999955104051335	0	0	0.44604017547910413	0.05031788988118056	HLA-DPB1
ISG15 antiviral mechanism Homo sapiens R-HSA-1169408	1/72	0.8933201792215114	0.9999955104051335	0	0	0.44604017547910413	0.05031788988118056	MX2
Antiviral mechanism by IFN-stimulated genes Homo sapiens R-HSA-1169410	1/72	0.8933201792215114	0.9999955104051335	0	0	0.44604017547910413	0.05031788988118056	MX2
TRAF6 Mediated Induction of proinflammatory cytokines Homo sapiens R-HSA-168180	1/72	0.8933201792215114	0.9999955104051335	0	0	0.44604017547910413	0.05031788988118056	S100B
Fatty acid, triacylglycerol, and ketone body metabolism Homo sapiens R-HSA-535734	4/217	0.901566922333077	0.9999955104051335	0	0	0.5932663526463559	0.06147485549822866	BDH1;ACSBG1;PNPLA5;AGT
Intra-Golgi and retrograde Golgi-to-ER traffic Homo sapiens R-HSA-6811442	3/179	0.9139682812437179	0.9999955104051335	0	0	0.53864197069378	0.04845591461988195	KIF19;KIF5A;KIF1A
Glucose metabolism Homo sapiens R-HSA-70326	1/79	0.9142169589720304	0.9999955104051335	0	0	0.4058638083228247	0.03640085456022114	PHKG1
RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways Homo sapiens R-HSA-168928	1/79	0.9142169589720304	0.9999955104051335	0	0	0.4058638083228247	0.03640085456022114	S100B
Toll Like Receptor 10 (TLR10) Cascade Homo sapiens R-HSA-168142	1/82	0.921870732032045	0.9999955104051335	0	0	0.39077109896782025	0.03178933406723539	S100B
Toll Like Receptor 5 (TLR5) Cascade Homo sapiens R-HSA-168176	1/82	0.921870732032045	0.9999955104051335	0	0	0.39077109896782025	0.03178933406723539	S100B
MyD88 cascade initiated on plasma membrane Homo sapiens R-HSA-975871	1/82	0.921870732032045	0.9999955104051335	0	0	0.39077109896782025	0.03178933406723539	S100B
Signaling by Hedgehog Homo sapiens R-HSA-5358351	2/136	0.9229587070860309	0.9999955104051335	0	0	0.47190157586451975	0.037832718929581316	HHIP;ADCY2
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation Homo sapiens R-HSA-975138	1/83	0.924267346724413	0.9999955104051335	0	0	0.3859856057576969	0.030397876779695368	S100B
Hedgehog 'on' state Homo sapiens R-HSA-5632684	1/85	0.9288426154063438	0.9999955104051335	0	0	0.37675644028103045	0.027810641125043202	HHIP
MyD88 dependent cascade initiated on endosome Homo sapiens R-HSA-975155	1/85	0.9288426154063438	0.9999955104051335	0	0	0.37675644028103045	0.027810641125043202	S100B
Toll Like Receptor 7/8 (TLR7/8) Cascade Homo sapiens R-HSA-168181	1/85	0.9288426154063438	0.9999955104051335	0	0	0.37675644028103045	0.027810641125043202	S100B
Signaling by Rho GTPases Homo sapiens R-HSA-194315	7/367	0.9344031826186008	0.9999955104051335	0	0	0.6125965783664459	0.04156299985321356	ARHGAP32;PPP1R14A;MCF2;KIF5A;MYH11;MYL9;NGEF
Toll Like Receptor 9 (TLR9) Cascade Homo sapiens R-HSA-168138	1/88	0.9351932690719139	0.9999955104051335	0	0	0.36370830977953644	0.024369208236323225	S100B
Downstream signaling events of B Cell Receptor (BCR) Homo sapiens R-HSA-1168372	3/192	0.9355256630264299	0.9999955104051335	0	0	0.5012531328320802	0.033406867782910125	PDGFA;FGF1;FGF2
Eukaryotic Translation Elongation Homo sapiens R-HSA-156842	1/89	0.937181801522736	0.9999955104051335	0	0	0.3595566318926975	0.023327311733707945	EEF1A2
Diseases of signal transduction Homo sapiens R-HSA-5663202	5/288	0.941877505888825	0.9999955104051335	0	0	0.5570327350756277	0.03335514751140302	HEYL;NEURL1;PDGFA;FGF1;FGF2
MyD88:Mal cascade initiated on plasma membrane Homo sapiens R-HSA-166058	1/92	0.9427892656383593	0.9999955104051335	0	0	0.3476490722392362	0.020480873744740283	S100B
Toll Like Receptor TLR1:TLR2 Cascade Homo sapiens R-HSA-168179	1/92	0.9427892656383593	0.9999955104051335	0	0	0.3476490722392362	0.020480873744740283	S100B
Toll Like Receptor TLR6:TLR2 Cascade Homo sapiens R-HSA-168188	1/92	0.9427892656383593	0.9999955104051335	0	0	0.3476490722392362	0.020480873744740283	S100B
Toll Like Receptor 2 (TLR2) Cascade Homo sapiens R-HSA-181438	1/92	0.9427892656383593	0.9999955104051335	0	0	0.3476490722392362	0.020480873744740283	S100B
Metabolism of vitamins and cofactors Homo sapiens R-HSA-196854	2/148	0.9432280371405074	0.9999955104051335	0	0	0.43284522122500396	0.0252985932262443	SLC52A3;PRSS3
Metabolism of amino acids and derivatives Homo sapiens R-HSA-71291	6/335	0.945397004434087	0.9999955104051335	0	0	0.5745434449496345	0.03226080357238673	CKMT2;SLC6A7;SLC6A8;CARNS1;DIO2;CKB
Chaperonin-mediated protein folding Homo sapiens R-HSA-390466	1/95	0.9478969058930957	0.9999955104051335	0	0	0.336501569584932	0.01800604140434659	TUBB4A
Signaling by Wnt Homo sapiens R-HSA-195721	5/295	0.9492168484494918	0.9999955104051335	0	0	0.5433879594856037	0.028320296074554274	PRKCG;WNT10B;WIF1;CAMK2A;WNT1
MyD88-independent TLR3/TLR4 cascade Homo sapiens R-HSA-166166	1/97	0.9510464543013557	0.9999955104051335	0	0	0.32945696721311474	0.016536225926263966	S100B
Toll Like Receptor 3 (TLR3) Cascade Homo sapiens R-HSA-168164	1/97	0.9510464543013557	0.9999955104051335	0	0	0.32945696721311474	0.016536225926263966	S100B
TRIF-mediated TLR3/TLR4 signaling Homo sapiens R-HSA-937061	1/97	0.9510464543013557	0.9999955104051335	0	0	0.32945696721311474	0.016536225926263966	S100B
Downstream TCR signaling Homo sapiens R-HSA-202424	1/99	0.9540059011708717	0.9999955104051335	0	0	0.3226998996319839	0.015194460901665275	HLA-DPB1
Hedgehog 'off' state Homo sapiens R-HSA-5610787	1/99	0.9540059011708717	0.9999955104051335	0	0	0.3226998996319839	0.015194460901665275	ADCY2
RHO GTPase Effectors Homo sapiens R-HSA-195258	4/255	0.954553118033526	0.9999955104051335	0	0	0.5024514790918697	0.023370016789790005	PPP1R14A;KIF5A;MYH11;MYL9
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell Homo sapiens R-HSA-198933	2/157	0.9549866499162397	0.9999955104051335	0	0	0.40752158482970496	0.018769595633160066	ICAM5;CD34
Protein folding Homo sapiens R-HSA-391251	1/101	0.9567867030085409	0.9999955104051335	0	0	0.31621311475409836	0.013968648963922697	TUBB4A
Infectious disease Homo sapiens R-HSA-5663205	6/348	0.9569812175892058	0.9999955104051335	0	0	0.552327098738582	0.024286658790857268	STX1B;SYT2;SV2C;SYT1;SV2B;SV2A
Phospholipid metabolism Homo sapiens R-HSA-1483257	2/161	0.9594300585935883	0.9999955104051335	0	0	0.3971868513182762	0.01644983494397148	ACHE;CPNE6
